Datum,Aussentemperatur,Vorlauftemperatur,Rücklauftemperatur,RL-Solltemperatur,Warmwassertemperatur,WW-Solltemperatur,Verdichter 1,Ventilator,2. Wärmeerzeuger,Heizungsumwälzpumpe,Warmwasserpumpe,Zusatzumwälzpumpe,Flanschheizung,Störung
2014/10/26 17:52:51,8.2,28.5,28.1,26.1,42.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:53:17,8.2,28.2,28.1,26.1,42.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:53:47,8.2,28.1,28.1,26.1,42.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:54:15,8.2,28.0,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:54:45,8.1,27.9,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:55:11,8.1,27.6,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:55:41,8.1,27.4,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:56:09,8.1,27.1,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:56:39,8.1,27.0,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:57:04,8.1,27.0,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:57:34,8.1,27.1,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:58:04,8.0,27.3,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:58:28,8.0,27.5,28.1,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:58:58,8.0,27.7,28.0,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:59:28,8.0,27.8,28.0,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 17:59:58,8.0,27.8,27.9,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:00:28,8.0,27.8,27.9,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:00:58,8.0,27.8,27.8,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:01:27,8.0,27.8,27.7,26.1,42.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:01:57,8.0,27.8,27.7,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:02:26,8.0,27.8,27.6,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:02:56,8.0,27.7,27.5,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:03:25,8.0,27.7,27.5,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:03:55,8.0,27.6,27.4,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:04:24,8.0,27.5,27.3,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:04:54,8.0,27.5,27.3,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:05:19,8.0,27.4,27.2,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:05:49,8.0,27.3,27.2,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:06:14,8.0,27.3,27.1,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:06:44,8.0,27.2,27.1,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:07:13,8.0,27.1,27.0,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:07:43,8.0,27.1,27.0,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:08:12,8.0,27.0,26.9,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:08:42,8.0,27.0,26.9,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:09:10,8.0,26.9,26.9,26.1,42.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:09:40,8.0,26.9,26.8,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:10:06,8.0,26.9,26.8,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:10:36,8.0,26.8,26.8,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:11:04,8.0,26.8,26.7,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:11:34,8.0,26.7,26.7,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:12:01,8.0,26.7,26.7,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:12:31,8.0,26.7,26.7,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:13:01,8.0,26.6,26.6,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:14:26,8.0,26.6,26.6,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:14:56,8.1,26.6,26.6,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:15:23,8.1,26.5,26.6,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:15:53,8.1,26.5,26.5,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:16:23,8.1,26.5,26.5,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:16:53,8.1,26.5,26.5,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:17:18,8.1,26.4,26.5,26.1,42.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:17:48,8.1,26.4,26.4,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:18:17,8.1,26.4,26.4,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:18:47,8.1,26.4,26.4,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:19:16,8.1,26.3,26.4,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:19:46,8.1,26.3,26.4,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:20:11,8.1,26.3,26.3,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:20:41,8.0,26.3,26.3,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:21:10,8.0,26.3,26.3,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:21:40,8.0,26.2,26.3,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:22:09,8.0,26.2,26.3,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:22:39,8.0,26.2,26.3,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:23:07,8.0,26.2,26.2,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:23:37,8.0,26.2,26.2,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:24:05,8.0,26.2,26.2,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:24:35,8.0,26.1,26.2,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:25:05,8.0,26.1,26.2,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:25:29,7.9,26.1,26.2,26.1,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:25:59,7.9,26.1,26.1,26.5,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:26:28,7.9,26.1,26.1,26.5,42.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:26:58,7.9,26.1,26.1,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:27:25,7.9,26.0,26.1,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:27:55,7.9,26.0,26.1,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:28:23,7.9,26.0,26.1,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:28:53,7.9,26.0,26.1,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:29:20,7.9,26.0,26.1,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:29:50,7.9,26.0,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:30:17,7.9,26.0,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:30:47,7.9,26.0,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:31:14,7.9,25.9,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:31:44,7.9,25.9,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:32:12,7.9,25.9,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:32:42,7.9,25.9,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:33:07,7.9,25.9,26.0,26.5,42.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:33:37,7.9,25.9,26.0,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:34:01,7.8,25.9,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:34:31,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:35:01,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:36:28,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:36:58,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:37:24,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:37:54,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:38:19,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:38:49,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:39:15,7.8,25.8,25.9,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:39:45,7.8,25.8,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:40:15,7.8,25.7,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:40:45,7.8,25.7,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:41:14,7.8,25.7,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:41:44,7.8,25.7,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:42:14,7.8,25.7,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:42:44,7.8,25.7,25.8,26.5,41.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:43:13,7.8,25.7,25.8,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:43:43,7.8,25.7,25.8,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:44:11,7.8,25.7,25.8,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:44:41,7.8,25.7,25.8,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:45:09,7.8,25.7,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:45:39,7.8,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:46:06,7.8,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:46:36,7.8,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:47:00,7.8,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:47:30,7.8,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:48:00,7.8,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:48:29,7.7,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:48:59,7.7,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:49:28,7.7,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:49:58,7.7,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:50:23,7.7,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:50:53,7.7,25.6,25.7,26.5,41.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:51:22,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:51:52,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:52:20,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:52:50,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:53:17,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:53:47,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:54:16,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:54:46,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:55:13,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:55:43,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:56:13,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:56:43,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:57:08,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:57:38,7.7,25.5,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:58:03,7.7,25.4,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:58:33,7.7,25.4,25.6,26.5,41.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:59:02,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 18:59:32,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:00:02,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:00:32,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:01:02,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:01:32,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:02:02,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:03:29,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:03:59,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:04:26,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:04:56,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:05:21,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:05:51,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:06:20,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:06:50,7.7,25.4,25.5,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:07:17,7.7,25.3,25.4,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:07:47,7.7,25.3,25.4,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:08:12,7.7,25.3,25.4,26.5,41.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:08:42,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:09:12,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:09:42,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:10:09,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:10:39,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:11:07,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:11:37,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:12:04,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:12:34,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:13:03,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:13:33,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:14:03,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:14:33,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:15:02,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:15:32,7.7,25.3,25.4,26.5,41.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:16:00,7.7,25.2,25.4,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:16:30,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:17:00,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:17:30,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:18:00,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:18:27,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:18:57,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:19:26,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:19:56,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:20:23,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:20:53,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:21:19,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:21:49,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:22:18,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:22:48,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:23:16,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:23:46,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:24:16,7.7,25.2,25.3,26.5,41.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:24:46,7.7,25.1,25.3,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:25:15,7.7,25.1,25.3,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:25:45,7.7,25.1,25.3,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:26:14,7.7,25.1,25.3,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:26:44,7.7,25.1,25.3,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:27:14,7.7,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:27:44,7.7,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:28:13,7.7,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:28:43,7.7,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:29:07,7.7,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:29:37,7.7,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:30:07,7.8,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:30:37,7.8,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:31:05,7.8,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:31:35,7.8,25.1,25.2,26.5,41.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:32:04,7.8,25.1,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:32:34,7.8,25.1,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:33:01,7.8,25.1,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:33:31,7.8,25.1,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:34:01,7.8,25.1,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:34:29,7.8,25.1,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:34:59,7.8,25.0,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:36:24,7.8,25.0,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:36:54,7.8,25.0,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:37:22,7.8,25.0,25.2,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:37:52,7.8,25.0,25.1,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:38:19,7.8,25.0,25.1,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:38:49,7.8,25.0,25.1,26.5,41.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:39:18,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:39:48,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:40:14,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:40:44,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:41:11,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:41:41,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:42:09,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:42:39,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:43:04,7.8,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:43:34,7.9,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:44:02,7.9,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:44:32,7.9,25.0,25.1,26.5,41.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:45:01,7.9,25.0,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:45:31,7.9,25.0,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:46:01,7.9,25.0,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:46:29,7.9,25.0,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:46:59,7.9,25.0,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:47:26,7.9,24.9,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:47:56,7.9,24.9,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:48:23,7.9,24.9,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:48:53,7.9,24.9,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:49:21,7.9,24.9,25.1,26.5,41.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:49:52,7.9,24.9,25.1,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:50:20,7.9,24.9,25.1,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:50:50,7.9,24.9,25.1,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:51:18,7.9,24.9,25.0,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:51:48,7.9,24.9,25.0,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:52:16,7.9,24.9,25.0,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:52:46,7.9,24.9,25.0,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:53:13,7.9,24.9,25.0,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:53:43,7.9,24.9,25.0,26.5,40.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:54:11,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:54:41,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:55:10,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:55:40,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:56:08,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:56:38,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:57:05,7.9,24.9,25.0,26.5,40.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:57:35,7.9,24.9,25.0,26.5,40.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:58:03,7.9,24.9,25.0,26.5,40.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:58:33,7.9,24.9,25.0,26.5,40.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:59:03,7.9,24.9,25.0,26.5,40.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 19:59:33,7.9,24.9,25.0,26.5,40.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 20:00:02,7.9,24.9,25.0,26.5,40.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 20:00:32,7.9,24.8,25.0,26.5,40.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 20:01:01,7.9,24.8,25.0,26.5,40.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 20:01:31,7.9,24.8,25.0,26.5,40.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 20:02:01,7.9,24.8,25.0,26.5,40.6,46.0,0,0,0,0,1,0,0,0
